 [99 , 1  , 1  , 1  , 1  , 1  , 0  , 0  , 1  , 1  , 2  , 0  , 0  , 0  , 0  , 0  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 1  , 1  , 0  , 0  , 0  , 4  , 1  , 0  , 0  , 0  , 0  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 2  , 1  , 1  , 1  , 1  , 0  , 0  , 0  , 1  , 1  , 0  , 0  , 0  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 1  , 1  , 1  , 0  , 0  , 0  , 0  , 0  , 0  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 0  , 0  , 0  , 0  , 0  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 0  , 0  , 0  , 0  , 0  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 0  , 0  , 0  , 0  , 2  , 1  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 4  , 4  , 2  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 0  , 0  , 0  , 0  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 4  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 4  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 0  , 0  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 4  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 4  , 4  , 1  , 2  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 7  , 7  , 1  , 2  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 4  , 4  , 4  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 4  , 4  , 1  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 1  , 7  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 4  , 4  , 4  , 1  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 4  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 4  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 4  , 1  , 1  , 2  , 2  , 1  , 1  , 99 ],
 [99 , 1  , 4  , 4  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 4  , 4  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 2  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 2  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1012  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 2  , 2  , 1  , 1010  , 1  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 0  , 1  , 1  , 4  , 4  , 1  , 1  , 1  , 2  , 99 ],
 [99 , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 2  , 1  , 4  , 4  , 1  , 1  , 1  , 1  , 2  , 1010  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 0  , 0  , 1  , 1  , 4  , 4  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 4  , 4  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 0  , 0  , 1  , 1  , 4  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 1  , 1  , 1  , 1  , 1  , 1012  , 1  , 2  , 2  , 1  , 1  , 4  , 1  , 1  , 1  , 0  , 0  , 0  , 0  , 1  , 1  , 4  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 2  , 4  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 7  , 7  , 7  , 1  , 1  , 7  , 2  , 1  , 1  , 4  , 4  , 1  , 2  , 1  , 1  , 1  , 0  , 0  , 0  , 0  , 1  , 1  , 1  , 1  , 1  , 99 ],
 [99 , 1  , 2  , 1  , 4  , 1  , 4  , 4  , 1  , 1  , 1  , 1  , 1  , 1  , 7  , 7  , 7  , 7  , 7  , 7  , 1  , 1  , 4  , 4  , 1  , 4  , 1  , 1  , 2  , 1  , 1  , 0  , 0  , 1  , 1  , 1  , 1  , 2  , 1  , 99 ],
 [99 , 1  , 4  , 1  , 1  , 4  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 7  , 7  , 1  , 1  , 1  , 4  , 1  , 4  , 4  , 1  , 1  , 1  , 1  , 4  , 4  , 1  , 1  , 1  , 1  , 1  , 2  , 2  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 4  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 4  , 1  , 1  , 1  , 1  , 1  , 1  , 4  , 1  , 1  , 1  , 4  , 4  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 1  , 99 ],
 [99 , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 1  , 2  , 2  , 1  , 1  , 1  , 99 ],
 [99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 , 99 ]]
